1900-01-01	00:00:00	3.7	0	1003.76	0.71	-0.37	1	21.99	7.994199e-08
1900-01-02	00:00:00	4.35	0	987.47	3.26	1.81	0.8	45.98	1.494511e-07
1900-01-03	00:00:00	2.56	0	992.84	0.29	-0.86	0.89	38.63	0
1900-01-04	00:00:00	2.68	0	999.68	-0.45	-1.46	0.93	35.31	3.220585e-08
1900-01-05	00:00:00	4.09	0	1005.38	0.19	-0.83	0.8	47.44	1.506519e-08
1900-01-06	00:00:00	2.75	0	1004.62	-0.05	-1.15	0.69	55.97	0
1900-01-07	00:00:00	2.86	0	995.61	0.26	-0.84	0.92	36.89	2.310432e-08
1900-01-08	00:00:00	3.62	0	994.79	4.1	2.75	1	19.62	2.549263e-07
1900-01-09	00:00:00	1.01	0	1005	-1.28	-2.24	0.45	72.78	1.094885e-08
1900-01-10	00:00:00	2.74	0	1000.31	-2.35	-3.44	1	28.72	4.996097e-08
1900-01-11	00:00:00	4.85	0	991.71	4.58	3.07	1	19.21	2.060064e-07
1900-01-12	00:00:00	4.01	0	997.26	5.03	3.28	1	20.1	1.347439e-07
1900-01-13	00:00:00	3.99	0	1003.19	4.65	2.63	1	24.26	2.032596e-07
1900-01-14	00:00:00	3.69	0	1004.89	4.84	3.09	0.99	31.34	2.020219e-08
1900-01-15	00:00:00	3.43	0	1002.9	5.13	3.56	1	9.74	1.234533e-07
1900-01-16	00:00:00	2.13	0	1009.47	6.34	4.6	1	15.15	8.878378e-08
1900-01-17	00:00:00	2.03	0	1018.28	5.37	1.64	0.65	65.38	0
1900-01-18	00:00:00	3.85	0	1009.24	7.97	1.34	0.68	64.33	0
1900-01-19	00:00:00	2.15	0	1005.95	7.95	4.1	1	11.84	0
1900-01-20	00:00:00	2.48	0	1007.73	9.44	7.13	1	6.12	1.422208e-07
1900-01-21	00:00:00	1.1	0	1009.9	9.49	6.96	0.97	35.92	6.955409e-08
1900-01-22	00:00:00	1.37	0	1010.5	6.51	4.27	1	33.09	0
1900-01-23	00:00:00	1.96	0	1009.46	6.3	3.18	0.84	52.08	0
1900-01-24	00:00:00	3.63	0	1005.37	8.35	4.49	1	16.9	3.907234e-08
1900-01-25	00:00:00	3.84	0	999.85	7.23	4.17	0.98	37.69	1.091077e-07
1900-01-26	00:00:00	1.53	0	1004.54	3.36	0.42	0.74	65.97	0
1900-01-27	00:00:00	2.23	0	1017.47	6	3.18	0.53	83.56	5.686755e-08
1900-01-28	00:00:00	1.48	0	1016.36	2.99	0.29	0.57	82.51	0
1900-01-29	00:00:00	1.14	0	1014.24	1.68	-1.15	0.49	89.74	0
1900-01-30	00:00:00	1.17	0	1018.55	0.48	-2.4	0.64	79.92	0
1900-01-31	00:00:00	2.31	0	1016.97	0.23	-2.74	0.41	98.01	0
1900-02-01	00:00:00	2.29	0	1014.14	-2.09	-5.7	0.39	101.56	0
1900-02-02	00:00:00	2.72	0	998.17	-1.88	-5.84	0.44	99.92	0
1900-02-03	00:00:00	2.89	0	999.2	-0.09	-5.92	0.75	73.17	0
1900-02-04	00:00:00	2.2	0	1004.96	0.29	-4.49	0.66	83.98	0
1900-02-05	00:00:00	2.1	0	1011.24	-0.03	-5.08	0.48	101.51	0
1900-02-06	00:00:00	1.82	0	1009.75	-0.36	-5.16	0.36	110.63	0
1900-02-07	00:00:00	2.8	0	1006.9	-2.49	-7.03	0.24	118.89	0
1900-02-08	00:00:00	3.63	0	1006.58	-4.12	-12.72	0.22	122.27	0
1900-02-09	00:00:00	1.4	0	1004.36	-1.86	-8.46	0.34	117.75	0
1900-02-10	00:00:00	1.55	0	1003.56	-0.79	-4.8	0.77	81.29	0
1900-02-11	00:00:00	1.6	0	1016.75	3.94	-0.31	0.44	115.04	0
1900-02-12	00:00:00	3.93	0	1018.87	7.41	-4.91	0.37	123.83	0
1900-02-13	00:00:00	4.32	0	1012.59	9.32	-4.49	0.67	98.03	0
1900-02-14	00:00:00	3.25	0	1006.22	10.15	3.79	1	37.21	6.160521e-08
1900-02-15	00:00:00	4.45	0	1004.34	9.92	6.4	1	19.29	5.657724e-08
1900-02-16	00:00:00	3.71	0	991.42	12.61	10.41	0.95	56.45	9.735423e-08
1900-02-17	00:00:00	3.21	0	986.76	14.08	12.17	0.85	73.2	3.017787e-07
1900-02-18	00:00:00	3.35	0	992.02	11.13	8.21	0.55	114.71	1.972465e-07
1900-02-19	00:00:00	3.66	0	991.43	11.23	6.07	0.96	57.92	1.908767e-08
1900-02-20	00:00:00	2.52	0	993.24	10.68	7.98	1	32.32	1.687663e-07
1900-02-21	00:00:00	1.93	0	1004.21	10.29	7.35	0.72	99.23	2.326028e-08
1900-02-22	00:00:00	4	0	1006.33	9.96	4.17	0.48	131.98	0
1900-02-23	00:00:00	4.5	0	1004.01	10.54	5.68	1	23.42	3.165861e-08
1900-02-24	00:00:00	2.57	0	1006.86	10.36	7.93	0.84	85.88	9.155718e-08
1900-02-25	00:00:00	1.73	0	1006.86	7.76	3.75	0.78	97.48	0
1900-02-26	00:00:00	3.46	0	1003.78	9.67	6.88	1	52.3	1.960579e-07
1900-02-27	00:00:00	3.63	0	1015.66	7.85	5.49	0.99	61.31	7.477442e-08
1900-02-28	00:00:00	3.72	0	1013.31	9.11	4.18	1	58.43	0
1900-03-01	00:00:00	4.91	0	1006.96	9.41	6	0.94	73.43	6.830232e-08
